Record Length,2500,Points,time1,volt1,,Record Length,2500,Points,time2,volt2
,,,4.87E-04,1.9799999,,,,,4.87E-04,2.3199999
,,,4.87E-04,1.9599999,,,,,4.87E-04,2.24
,,,4.88E-04,1.9799999,,,,,4.88E-04,2.24
,,,4.88E-04,2,,,,,4.88E-04,2.24
,,,4.88E-04,2.02,,,,,4.88E-04,2.3199999
,,,4.89E-04,2,,,,,4.89E-04,2.24
,,,4.89E-04,1.9599999,,,,,4.89E-04,2.1599998
,,,4.90E-04,2.02,,,,,4.90E-04,2.24
,,,4.90E-04,2,,,,,4.90E-04,2.24
,,,4.90E-04,2,,,,,4.90E-04,2.1599998
,,,4.91E-04,2.02,,,,,4.91E-04,2.24
,,,4.91E-04,2.02,,,,,4.91E-04,2.1599998
,,,4.92E-04,2,,,,,4.92E-04,2.3199999
,,,4.92E-04,2.02,,,,,4.92E-04,2.1599998
,,,4.92E-04,2,,,,,4.92E-04,2.1599998
,,,4.93E-04,2.04,,,,,4.93E-04,2.0799999
,,,4.93E-04,2.02,,,,,4.93E-04,2.24
,,,4.94E-04,2.04,,,,,4.94E-04,2.1599998
,,,4.94E-04,2.04,,,,,4.94E-04,2.1599998
,,,4.94E-04,2.04,,,,,4.94E-04,2.0799999
,,,4.95E-04,2.04,,,,,4.95E-04,2.24
,,,4.95E-04,1.9799999,,,,,4.95E-04,2.1599998
,,,4.96E-04,2.04,,,,,4.96E-04,2.0799999
,,,4.96E-04,2.02,,,,,4.96E-04,2
,,,4.96E-04,2.0599999,,,,,4.96E-04,2
,,,4.97E-04,2,,,,,4.97E-04,2.1599998
,,,4.97E-04,2.04,,,,,4.97E-04,2.0799999
,,,4.98E-04,2.0599999,,,,,4.98E-04,2.0799999
,,,4.98E-04,2.0799999,,,,,4.98E-04,2.1599998
,,,4.98E-04,2.04,,,,,4.98E-04,2.0799999
,,,4.99E-04,2.0999999,,,,,4.99E-04,2.0799999
,,,4.99E-04,2.0599999,,,,,4.99E-04,2.1599998
,,,5.00E-04,2.0599999,,,,,5.00E-04,2.0799999
,,,5.00E-04,2.0599999,,,,,5.00E-04,2.0799999
,,,5.00E-04,2.0799999,,,,,5.00E-04,2.0799999
,,,5.01E-04,2.0799999,,,,,5.01E-04,1.92
,,,5.01E-04,2.0799999,,,,,5.01E-04,2.0799999
,,,5.02E-04,2.0799999,,,,,5.02E-04,2.1599998
,,,5.02E-04,2.0599999,,,,,5.02E-04,2.1599998
,,,5.02E-04,2.0999999,,,,,5.02E-04,2.0799999
,,,5.03E-04,2.0599999,,,,,5.03E-04,2.0799999
,,,5.03E-04,2.1199999,,,,,5.03E-04,2.0799999
,,,5.04E-04,2.0799999,,,,,5.04E-04,2
,,,5.04E-04,2.0599999,,,,,5.04E-04,1.92
,,,5.04E-04,2.0799999,,,,,5.04E-04,2
,,,5.05E-04,2.0799999,,,,,5.05E-04,2.0799999
,,,5.05E-04,2.0799999,,,,,5.05E-04,2
,,,5.06E-04,2.0799999,,,,,5.06E-04,2
,,,5.06E-04,2.1199999,,,,,5.06E-04,1.92
,,,5.06E-04,2.1199999,,,,,5.06E-04,2
,,,5.07E-04,2.0599999,,,,,5.07E-04,2.1599998
,,,5.07E-04,2.1399999,,,,,5.07E-04,2
,,,5.08E-04,2.0799999,,,,,5.08E-04,2
,,,5.08E-04,2.1399999,,,,,5.08E-04,2
,,,5.08E-04,2.0799999,,,,,5.08E-04,2
,,,5.09E-04,2.1199999,,,,,5.09E-04,2
,,,5.09E-04,2.0799999,,,,,5.09E-04,2
,,,5.10E-04,2.0999999,,,,,5.10E-04,2
,,,5.10E-04,2.0599999,,,,,5.10E-04,2
,,,5.10E-04,2.1199999,,,,,5.10E-04,1.8399999
,,,5.11E-04,2.0999999,,,,,5.11E-04,1.8399999
,,,5.11E-04,2.1199999,,,,,5.11E-04,2
,,,5.12E-04,2.0999999,,,,,5.12E-04,1.92
,,,5.12E-04,2.1399999,,,,,5.12E-04,1.92
,,,5.12E-04,2.1199999,,,,,5.12E-04,1.8399999
,,,5.13E-04,2.1399999,,,,,5.13E-04,1.92
,,,5.13E-04,2.1399999,,,,,5.13E-04,1.92
,,,5.14E-04,2.1399999,,,,,5.14E-04,1.92
,,,5.14E-04,2.1199999,,,,,5.14E-04,2
,,,5.14E-04,2.1199999,,,,,5.14E-04,1.8399999
,,,5.15E-04,2.1199999,,,,,5.15E-04,1.92
,,,5.15E-04,2.1399999,,,,,5.15E-04,1.92
,,,5.16E-04,2.0999999,,,,,5.16E-04,1.8399999
,,,5.16E-04,2.1399999,,,,,5.16E-04,1.8399999
,,,5.16E-04,2.1199999,,,,,5.16E-04,1.92
,,,5.17E-04,2.1399999,,,,,5.17E-04,1.92
,,,5.17E-04,2.1399999,,,,,5.17E-04,1.76
,,,5.18E-04,2.1199999,,,,,5.18E-04,1.92
,,,5.18E-04,2.1399999,,,,,5.18E-04,1.8399999
,,,5.18E-04,2.1599998,,,,,5.18E-04,1.8399999
,,,5.19E-04,2.1199999,,,,,5.19E-04,1.8399999
,,,5.19E-04,2.1599998,,,,,5.19E-04,1.76
,,,5.20E-04,2.1399999,,,,,5.20E-04,1.8399999
,,,5.20E-04,2.1399999,,,,,5.20E-04,1.76
,,,5.20E-04,2.1800001,,,,,5.20E-04,1.76
,,,5.21E-04,2.1599998,,,,,5.21E-04,1.76
,,,5.21E-04,2.1399999,,,,,5.21E-04,1.76
,,,5.22E-04,2.1599998,,,,,5.22E-04,1.76
,,,5.22E-04,2.1800001,,,,,5.22E-04,1.76
,,,5.22E-04,2.1599998,,,,,5.22E-04,1.76
,,,5.23E-04,2.0999999,,,,,5.23E-04,1.8399999
,,,5.23E-04,2.1599998,,,,,5.23E-04,1.8399999
,,,5.24E-04,2.1800001,,,,,5.24E-04,1.8399999
,,,5.24E-04,2.1199999,,,,,5.24E-04,1.76
,,,5.24E-04,2.1800001,,,,,5.24E-04,1.76
,,,5.25E-04,2.1399999,,,,,5.25E-04,1.8399999
,,,5.25E-04,2.1599998,,,,,5.25E-04,1.8399999
,,,5.26E-04,2.1599998,,,,,5.26E-04,1.76
,,,5.26E-04,2.1599998,,,,,5.26E-04,1.76
,,,5.26E-04,2.1599998,,,,,5.26E-04,1.8399999
,,,5.27E-04,2.1800001,,,,,5.27E-04,1.76
,,,5.27E-04,2.1800001,,,,,5.27E-04,1.8399999
,,,5.28E-04,2.1599998,,,,,5.28E-04,1.8399999
,,,5.28E-04,2.1599998,,,,,5.28E-04,1.6799999
,,,5.28E-04,2.1599998,,,,,5.28E-04,1.6799999
,,,5.29E-04,2.1399999,,,,,5.29E-04,1.76
,,,5.29E-04,2.1800001,,,,,5.29E-04,1.6799999
,,,5.30E-04,2.1800001,,,,,5.30E-04,1.76
,,,5.30E-04,2.1800001,,,,,5.30E-04,1.76
,,,5.30E-04,2.1599998,,,,,5.30E-04,1.6799999
,,,5.31E-04,2.1800001,,,,,5.31E-04,1.76
,,,5.31E-04,2.1599998,,,,,5.31E-04,1.76
,,,5.32E-04,2.1800001,,,,,5.32E-04,1.76
,,,5.32E-04,2.1599998,,,,,5.32E-04,1.6799999
,,,5.32E-04,2.22,,,,,5.32E-04,1.76
,,,5.33E-04,2.2,,,,,5.33E-04,1.5999999
,,,5.33E-04,2.1800001,,,,,5.33E-04,1.6799999
,,,5.34E-04,2.1800001,,,,,5.34E-04,1.6799999
,,,5.34E-04,2.2,,,,,5.34E-04,1.6799999
,,,5.34E-04,2.1599998,,,,,5.34E-04,1.6799999
,,,5.35E-04,2.2,,,,,5.35E-04,1.6799999
,,,5.35E-04,2.2,,,,,5.35E-04,1.5999999
,,,5.36E-04,2.1800001,,,,,5.36E-04,1.5999999
,,,5.36E-04,2.1599998,,,,,5.36E-04,1.5999999
,,,5.36E-04,2.1599998,,,,,5.36E-04,1.5999999
,,,5.37E-04,2.22,,,,,5.37E-04,1.6799999
,,,5.37E-04,2.24,,,,,5.37E-04,1.5999999
,,,5.38E-04,2.1800001,,,,,5.38E-04,1.6799999
,,,5.38E-04,2.2,,,,,5.38E-04,1.5999999
,,,5.38E-04,2.24,,,,,5.38E-04,1.6799999
,,,5.39E-04,2.22,,,,,5.39E-04,1.5999999
,,,5.39E-04,2.1599998,,,,,5.39E-04,1.52
,,,5.40E-04,2.2,,,,,5.40E-04,1.5999999
,,,5.40E-04,2.22,,,,,5.40E-04,1.5999999
,,,5.40E-04,2.2,,,,,5.40E-04,1.52
,,,5.41E-04,2.22,,,,,5.41E-04,1.5999999
,,,5.41E-04,2.24,,,,,5.41E-04,1.52
,,,5.42E-04,2.1800001,,,,,5.42E-04,1.52
,,,5.42E-04,2.2,,,,,5.42E-04,1.5999999
,,,5.42E-04,2.2,,,,,5.42E-04,1.5999999
,,,5.43E-04,2.24,,,,,5.43E-04,1.5999999
,,,5.43E-04,2.22,,,,,5.43E-04,1.52
,,,5.44E-04,2.2,,,,,5.44E-04,1.52
,,,5.44E-04,2.24,,,,,5.44E-04,1.52
,,,5.44E-04,2.22,,,,,5.44E-04,1.6799999
,,,5.45E-04,2.2,,,,,5.45E-04,1.52
,,,5.45E-04,2.24,,,,,5.45E-04,1.5999999
,,,5.46E-04,2.22,,,,,5.46E-04,1.4399999
,,,5.46E-04,2.24,,,,,5.46E-04,1.5999999
,,,5.46E-04,2.22,,,,,5.46E-04,1.5999999
,,,5.47E-04,2.26,,,,,5.47E-04,1.52
,,,5.47E-04,2.24,,,,,5.47E-04,1.4399999
,,,5.48E-04,2.28,,,,,5.48E-04,1.5999999
,,,5.48E-04,2.24,,,,,5.48E-04,1.5999999
,,,5.48E-04,2.26,,,,,5.48E-04,1.52
,,,5.49E-04,2.24,,,,,5.49E-04,1.4399999
,,,5.49E-04,2.26,,,,,5.49E-04,1.5999999
,,,5.50E-04,2.2,,,,,5.50E-04,1.52
,,,5.50E-04,2.22,,,,,5.50E-04,1.4399999
,,,5.50E-04,2.22,,,,,5.50E-04,1.52
,,,5.51E-04,2.3,,,,,5.51E-04,1.52
,,,5.51E-04,2.24,,,,,5.51E-04,1.5999999
,,,5.52E-04,2.26,,,,,5.52E-04,1.4399999
,,,5.52E-04,2.22,,,,,5.52E-04,1.52
,,,5.52E-04,2.24,,,,,5.52E-04,1.4399999
,,,5.53E-04,2.24,,,,,5.53E-04,1.4399999
,,,5.53E-04,2.26,,,,,5.53E-04,1.36
,,,5.54E-04,2.26,,,,,5.54E-04,1.4399999
,,,5.54E-04,2.26,,,,,5.54E-04,1.4399999
,,,5.54E-04,2.24,,,,,5.54E-04,1.4399999
,,,5.55E-04,2.26,,,,,5.55E-04,1.4399999
,,,5.55E-04,2.24,,,,,5.55E-04,1.36
,,,5.56E-04,2.26,,,,,5.56E-04,1.36
,,,5.56E-04,2.26,,,,,5.56E-04,1.52
,,,5.56E-04,2.24,,,,,5.56E-04,1.36
,,,5.57E-04,2.26,,,,,5.57E-04,1.4399999
,,,5.57E-04,2.24,,,,,5.57E-04,1.36
,,,5.58E-04,2.24,,,,,5.58E-04,1.4399999
,,,5.58E-04,2.26,,,,,5.58E-04,1.4399999
,,,5.58E-04,2.3199999,,,,,5.58E-04,1.4399999
,,,5.59E-04,2.28,,,,,5.59E-04,1.4399999
,,,5.59E-04,2.28,,,,,5.59E-04,1.4399999
,,,5.60E-04,2.26,,,,,5.60E-04,1.4399999
,,,5.60E-04,2.26,,,,,5.60E-04,1.36
,,,5.60E-04,2.28,,,,,5.60E-04,1.4399999
,,,5.61E-04,2.28,,,,,5.61E-04,1.4399999
,,,5.61E-04,2.26,,,,,5.61E-04,1.36
,,,5.62E-04,2.3,,,,,5.62E-04,1.4399999
,,,5.62E-04,2.28,,,,,5.62E-04,1.4399999
,,,5.62E-04,2.22,,,,,5.62E-04,1.4399999
,,,5.63E-04,2.28,,,,,5.63E-04,1.4399999
,,,5.63E-04,2.26,,,,,5.63E-04,1.4399999
,,,5.64E-04,2.24,,,,,5.64E-04,1.36
,,,5.64E-04,2.28,,,,,5.64E-04,1.36
,,,5.64E-04,2.26,,,,,5.64E-04,1.36
,,,5.65E-04,2.28,,,,,5.65E-04,1.28
,,,5.65E-04,2.28,,,,,5.65E-04,1.36
,,,5.66E-04,2.26,,,,,5.66E-04,1.36
,,,5.66E-04,2.28,,,,,5.66E-04,1.36
,,,5.66E-04,2.28,,,,,5.66E-04,1.36
,,,5.67E-04,2.26,,,,,5.67E-04,1.36
,,,5.67E-04,2.3,,,,,5.67E-04,1.36
,,,5.68E-04,2.3,,,,,5.68E-04,1.36
,,,5.68E-04,2.28,,,,,5.68E-04,1.28
,,,5.68E-04,2.28,,,,,5.68E-04,1.28
,,,5.69E-04,2.3,,,,,5.69E-04,1.28
,,,5.69E-04,2.28,,,,,5.69E-04,1.4399999
,,,5.70E-04,2.3,,,,,5.70E-04,1.36
,,,5.70E-04,2.28,,,,,5.70E-04,1.28
,,,5.70E-04,2.28,,,,,5.70E-04,1.1999999
,,,5.71E-04,2.3,,,,,5.71E-04,1.28
,,,5.71E-04,2.3199999,,,,,5.71E-04,1.28
,,,5.72E-04,2.28,,,,,5.72E-04,1.36
,,,5.72E-04,2.3,,,,,5.72E-04,1.36
,,,5.72E-04,2.3199999,,,,,5.72E-04,1.36
,,,5.73E-04,2.3,,,,,5.73E-04,1.1999999
,,,5.73E-04,2.3399999,,,,,5.73E-04,1.28
,,,5.74E-04,2.3399999,,,,,5.74E-04,1.1999999
,,,5.74E-04,2.3199999,,,,,5.74E-04,1.28
,,,5.74E-04,2.3,,,,,5.74E-04,1.28
,,,5.75E-04,2.3199999,,,,,5.75E-04,1.36
,,,5.75E-04,2.3,,,,,5.75E-04,1.1999999
,,,5.76E-04,2.3,,,,,5.76E-04,1.1999999
,,,5.76E-04,2.28,,,,,5.76E-04,1.28
,,,5.76E-04,2.3199999,,,,,5.76E-04,1.28
,,,5.77E-04,2.3199999,,,,,5.77E-04,1.1999999
,,,5.77E-04,2.3199999,,,,,5.77E-04,1.28
,,,5.78E-04,2.3399999,,,,,5.78E-04,1.1999999
,,,5.78E-04,2.3599999,,,,,5.78E-04,1.28
,,,5.78E-04,2.3199999,,,,,5.78E-04,1.28
,,,5.79E-04,2.3199999,,,,,5.79E-04,1.1999999
,,,5.79E-04,2.3399999,,,,,5.79E-04,1.28
,,,5.80E-04,2.3599999,,,,,5.80E-04,1.28
,,,5.80E-04,2.3599999,,,,,5.80E-04,1.1999999
,,,5.80E-04,2.3399999,,,,,5.80E-04,1.1999999
,,,5.81E-04,2.3399999,,,,,5.81E-04,1.28
,,,5.81E-04,2.3,,,,,5.81E-04,1.28
,,,5.82E-04,2.3399999,,,,,5.82E-04,1.1999999
,,,5.82E-04,2.3199999,,,,,5.82E-04,1.36
,,,5.82E-04,2.3599999,,,,,5.82E-04,1.28
,,,5.83E-04,2.3599999,,,,,5.83E-04,1.28
,,,5.83E-04,2.3199999,,,,,5.83E-04,1.28
,,,5.84E-04,2.3399999,,,,,5.84E-04,1.1999999
,,,5.84E-04,2.3599999,,,,,5.84E-04,1.28
,,,5.84E-04,2.3399999,,,,,5.84E-04,1.1999999
,,,5.85E-04,2.3799999,,,,,5.85E-04,1.1999999
,,,5.85E-04,2.3599999,,,,,5.85E-04,1.12
,,,5.86E-04,2.3799999,,,,,5.86E-04,1.1999999
,,,5.86E-04,2.3399999,,,,,5.86E-04,1.1999999
,,,5.86E-04,2.3799999,,,,,5.86E-04,1.28
,,,5.87E-04,2.3799999,,,,,5.87E-04,1.1999999
,,,5.87E-04,2.3999999,,,,,5.87E-04,1.1999999
,,,5.88E-04,2.3399999,,,,,5.88E-04,1.1999999
,,,5.88E-04,2.3799999,,,,,5.88E-04,1.1999999
,,,5.88E-04,2.3399999,,,,,5.88E-04,1.12
,,,5.89E-04,2.3999999,,,,,5.89E-04,1.1999999
,,,5.89E-04,2.3199999,,,,,5.89E-04,1.12
,,,5.90E-04,2.3599999,,,,,5.90E-04,1.12
,,,5.90E-04,2.3399999,,,,,5.90E-04,1.12
,,,5.90E-04,2.3799999,,,,,5.90E-04,1.1999999
,,,5.91E-04,2.3399999,,,,,5.91E-04,1.12
,,,5.91E-04,2.3799999,,,,,5.91E-04,1.12
,,,5.92E-04,2.3599999,,,,,5.92E-04,1.04
,,,5.92E-04,2.3799999,,,,,5.92E-04,1.12
,,,5.92E-04,2.3799999,,,,,5.92E-04,1.1999999
,,,5.93E-04,2.4199998,,,,,5.93E-04,1.1999999
,,,5.93E-04,2.3599999,,,,,5.93E-04,1.12
,,,5.94E-04,2.4199998,,,,,5.94E-04,1.12
,,,5.94E-04,2.3799999,,,,,5.94E-04,1.12
,,,5.94E-04,2.3799999,,,,,5.94E-04,1.12
,,,5.95E-04,2.3599999,,,,,5.95E-04,1.12
,,,5.95E-04,2.3799999,,,,,5.95E-04,1.04
,,,5.96E-04,2.3799999,,,,,5.96E-04,1.12
,,,5.96E-04,2.3799999,,,,,5.96E-04,1.12
,,,5.96E-04,2.4400001,,,,,5.96E-04,1.12
,,,5.97E-04,2.3799999,,,,,5.97E-04,1.04
,,,5.97E-04,2.3999999,,,,,5.97E-04,1.12
,,,5.98E-04,2.3999999,,,,,5.98E-04,1.12
,,,5.98E-04,2.4199998,,,,,5.98E-04,1.04
,,,5.98E-04,2.3999999,,,,,5.98E-04,1.12
,,,5.99E-04,2.3799999,,,,,5.99E-04,1.1999999
,,,5.99E-04,2.3799999,,,,,5.99E-04,1.12
,,,6.00E-04,2.4199998,,,,,6.00E-04,1.04
,,,6.00E-04,2.3999999,,,,,6.00E-04,1.04
,,,6.00E-04,2.4199998,,,,,6.00E-04,1.12
,,,6.01E-04,2.4199998,,,,,6.01E-04,1.04
,,,6.01E-04,2.4400001,,,,,6.01E-04,1.12
,,,6.02E-04,2.4199998,,,,,6.02E-04,1.1999999
,,,6.02E-04,2.3799999,,,,,6.02E-04,1.12
,,,6.02E-04,2.3999999,,,,,6.02E-04,1.12
,,,6.03E-04,2.4199998,,,,,6.03E-04,1.12
,,,6.03E-04,2.3999999,,,,,6.03E-04,1.12
,,,6.04E-04,2.4199998,,,,,6.04E-04,1.04
,,,6.04E-04,2.4199998,,,,,6.04E-04,1.12
,,,6.04E-04,2.4400001,,,,,6.04E-04,1.04
,,,6.05E-04,2.4199998,,,,,6.05E-04,9.60E-01
,,,6.05E-04,2.3799999,,,,,6.05E-04,1.12
,,,6.06E-04,2.4199998,,,,,6.06E-04,1.1999999
,,,6.06E-04,2.3999999,,,,,6.06E-04,9.60E-01
,,,6.06E-04,2.4199998,,,,,6.06E-04,1.04
,,,6.07E-04,2.4199998,,,,,6.07E-04,1.12
,,,6.07E-04,2.4199998,,,,,6.07E-04,1.04
,,,6.08E-04,2.4199998,,,,,6.08E-04,1.04
,,,6.08E-04,2.4199998,,,,,6.08E-04,9.60E-01
,,,6.08E-04,2.46,,,,,6.08E-04,9.60E-01
,,,6.09E-04,2.4199998,,,,,6.09E-04,1.12
,,,6.09E-04,2.4400001,,,,,6.09E-04,1.04
,,,6.10E-04,2.4199998,,,,,6.10E-04,9.60E-01
,,,6.10E-04,2.46,,,,,6.10E-04,1.04
,,,6.10E-04,2.46,,,,,6.10E-04,1.04
,,,6.11E-04,2.4400001,,,,,6.11E-04,1.04
,,,6.11E-04,2.46,,,,,6.11E-04,9.60E-01
,,,6.12E-04,2.46,,,,,6.12E-04,1.04
,,,6.12E-04,2.46,,,,,6.12E-04,9.60E-01
,,,6.12E-04,2.4400001,,,,,6.12E-04,9.60E-01
,,,6.13E-04,2.46,,,,,6.13E-04,1.04
,,,6.13E-04,2.48,,,,,6.13E-04,1.04
,,,6.14E-04,2.48,,,,,6.14E-04,1.04
,,,6.14E-04,2.4199998,,,,,6.14E-04,1.04
,,,6.14E-04,2.48,,,,,6.14E-04,8.80E-01
,,,6.15E-04,2.48,,,,,6.15E-04,9.60E-01
,,,6.15E-04,2.48,,,,,6.15E-04,9.60E-01
,,,6.16E-04,2.46,,,,,6.16E-04,9.60E-01
,,,6.16E-04,2.46,,,,,6.16E-04,1.04
,,,6.16E-04,2.48,,,,,6.16E-04,8.80E-01
,,,6.17E-04,2.46,,,,,6.17E-04,9.60E-01
,,,6.17E-04,2.46,,,,,6.17E-04,1.04
,,,6.18E-04,2.52,,,,,6.18E-04,1.04
,,,6.18E-04,2.48,,,,,6.18E-04,1.04
,,,6.18E-04,2.46,,,,,6.18E-04,1.12
,,,6.19E-04,2.46,,,,,6.19E-04,1.04
,,,6.19E-04,2.5,,,,,6.19E-04,9.60E-01
,,,6.20E-04,2.46,,,,,6.20E-04,8.80E-01
,,,6.20E-04,2.48,,,,,6.20E-04,9.60E-01
,,,6.20E-04,2.5,,,,,6.20E-04,9.60E-01
,,,6.21E-04,2.46,,,,,6.21E-04,9.60E-01
,,,6.21E-04,2.48,,,,,6.21E-04,9.60E-01
,,,6.22E-04,2.48,,,,,6.22E-04,1.04
,,,6.22E-04,2.5,,,,,6.22E-04,9.60E-01
,,,6.22E-04,2.52,,,,,6.22E-04,9.60E-01
,,,6.23E-04,2.5,,,,,6.23E-04,9.60E-01
,,,6.23E-04,2.52,,,,,6.23E-04,9.60E-01
,,,6.24E-04,2.52,,,,,6.24E-04,8.80E-01
,,,6.24E-04,2.48,,,,,6.24E-04,8.80E-01
,,,6.24E-04,2.52,,,,,6.24E-04,8.80E-01
,,,6.25E-04,2.5,,,,,6.25E-04,9.60E-01
,,,6.25E-04,2.52,,,,,6.25E-04,8.80E-01
,,,6.26E-04,2.52,,,,,6.26E-04,8.80E-01
,,,6.26E-04,2.54,,,,,6.26E-04,8.80E-01
,,,6.26E-04,2.54,,,,,6.26E-04,8.80E-01
,,,6.27E-04,2.54,,,,,6.27E-04,8.80E-01
,,,6.27E-04,2.52,,,,,6.27E-04,8.80E-01
,,,6.28E-04,2.54,,,,,6.28E-04,8.80E-01
,,,6.28E-04,2.52,,,,,6.28E-04,9.60E-01
,,,6.28E-04,2.54,,,,,6.28E-04,9.60E-01
,,,6.29E-04,2.52,,,,,6.29E-04,9.60E-01
,,,6.29E-04,2.54,,,,,6.29E-04,9.60E-01
,,,6.30E-04,2.52,,,,,6.30E-04,8.80E-01
,,,6.30E-04,2.54,,,,,6.30E-04,8.80E-01
,,,6.30E-04,2.54,,,,,6.30E-04,8.80E-01
,,,6.31E-04,2.54,,,,,6.31E-04,9.60E-01
,,,6.31E-04,2.54,,,,,6.31E-04,9.60E-01
,,,6.32E-04,2.54,,,,,6.32E-04,8.80E-01
,,,6.32E-04,2.54,,,,,6.32E-04,8.80E-01
,,,6.32E-04,2.54,,,,,6.32E-04,8.80E-01
,,,6.33E-04,2.54,,,,,6.33E-04,9.60E-01
,,,6.33E-04,2.54,,,,,6.33E-04,8.80E-01
,,,6.34E-04,2.54,,,,,6.34E-04,8.80E-01
,,,6.34E-04,2.54,,,,,6.34E-04,8.80E-01
,,,6.34E-04,2.54,,,,,6.34E-04,9.60E-01
,,,6.35E-04,2.54,,,,,6.35E-04,8.80E-01
,,,6.35E-04,2.54,,,,,6.35E-04,9.60E-01
,,,6.36E-04,2.54,,,,,6.36E-04,8.00E-01
,,,6.36E-04,2.54,,,,,6.36E-04,9.60E-01
,,,6.36E-04,2.54,,,,,6.36E-04,8.80E-01
,,,6.37E-04,2.54,,,,,6.37E-04,9.60E-01
,,,6.37E-04,2.54,,,,,6.37E-04,9.60E-01
,,,6.38E-04,2.54,,,,,6.38E-04,8.80E-01
,,,6.38E-04,2.54,,,,,6.38E-04,8.80E-01
,,,6.38E-04,2.54,,,,,6.38E-04,9.60E-01
,,,6.39E-04,2.54,,,,,6.39E-04,8.80E-01
,,,6.39E-04,2.54,,,,,6.39E-04,8.80E-01
,,,6.40E-04,2.54,,,,,6.40E-04,8.80E-01
,,,6.40E-04,2.54,,,,,6.40E-04,9.60E-01
,,,6.40E-04,2.54,,,,,6.40E-04,8.80E-01
,,,6.41E-04,2.54,,,,,6.41E-04,8.80E-01
,,,6.41E-04,2.54,,,,,6.41E-04,8.80E-01
,,,6.42E-04,2.52,,,,,6.42E-04,8.00E-01
,,,6.42E-04,2.54,,,,,6.42E-04,8.80E-01
,,,6.42E-04,2.54,,,,,6.42E-04,8.80E-01
,,,6.43E-04,2.54,,,,,6.43E-04,8.00E-01
,,,6.43E-04,2.54,,,,,6.43E-04,8.80E-01
,,,6.44E-04,2.54,,,,,6.44E-04,9.60E-01
,,,6.44E-04,2.54,,,,,6.44E-04,8.80E-01
,,,6.44E-04,2.54,,,,,6.44E-04,7.20E-01
,,,6.45E-04,2.54,,,,,6.45E-04,8.80E-01
,,,6.45E-04,2.54,,,,,6.45E-04,9.60E-01
,,,6.46E-04,2.54,,,,,6.46E-04,8.00E-01
,,,6.46E-04,2.54,,,,,6.46E-04,8.00E-01
,,,6.46E-04,2.54,,,,,6.46E-04,8.80E-01
,,,6.47E-04,2.54,,,,,6.47E-04,8.00E-01
,,,6.47E-04,2.54,,,,,6.47E-04,8.00E-01
,,,6.48E-04,2.54,,,,,6.48E-04,8.80E-01
,,,6.48E-04,2.54,,,,,6.48E-04,7.20E-01
,,,6.48E-04,2.54,,,,,6.48E-04,8.00E-01
,,,6.49E-04,2.54,,,,,6.49E-04,8.00E-01
,,,6.49E-04,2.54,,,,,6.49E-04,7.20E-01
,,,6.50E-04,2.54,,,,,6.50E-04,8.00E-01
,,,6.50E-04,2.54,,,,,6.50E-04,8.80E-01
,,,6.50E-04,2.54,,,,,6.50E-04,8.80E-01
,,,6.51E-04,2.54,,,,,6.51E-04,8.00E-01
,,,6.51E-04,2.54,,,,,6.51E-04,7.20E-01
,,,6.52E-04,2.54,,,,,6.52E-04,8.00E-01
,,,6.52E-04,2.54,,,,,6.52E-04,7.20E-01
,,,6.52E-04,2.54,,,,,6.52E-04,8.80E-01
,,,6.53E-04,2.54,,,,,6.53E-04,7.20E-01
,,,6.53E-04,2.54,,,,,6.53E-04,8.00E-01
,,,6.54E-04,2.54,,,,,6.54E-04,7.20E-01
,,,6.54E-04,2.54,,,,,6.54E-04,7.20E-01
,,,6.54E-04,2.54,,,,,6.54E-04,8.00E-01
,,,6.55E-04,2.54,,,,,6.55E-04,7.20E-01
,,,6.55E-04,2.54,,,,,6.55E-04,8.00E-01
,,,6.56E-04,2.54,,,,,6.56E-04,8.00E-01
,,,6.56E-04,2.54,,,,,6.56E-04,7.20E-01
,,,6.56E-04,2.54,,,,,6.56E-04,8.00E-01
,,,6.57E-04,2.54,,,,,6.57E-04,7.20E-01
,,,6.57E-04,2.54,,,,,6.57E-04,8.00E-01
,,,6.58E-04,2.54,,,,,6.58E-04,8.00E-01
,,,6.58E-04,2.54,,,,,6.58E-04,8.80E-01
,,,6.58E-04,2.54,,,,,6.58E-04,8.00E-01
,,,6.59E-04,2.54,,,,,6.59E-04,7.20E-01
,,,6.59E-04,2.54,,,,,6.59E-04,7.20E-01
,,,6.60E-04,2.54,,,,,6.60E-04,7.20E-01
,,,6.60E-04,2.54,,,,,6.60E-04,8.00E-01
,,,6.60E-04,2.54,,,,,6.60E-04,8.00E-01
,,,6.61E-04,2.54,,,,,6.61E-04,8.00E-01
,,,6.61E-04,2.54,,,,,6.61E-04,8.00E-01
,,,6.62E-04,2.54,,,,,6.62E-04,8.00E-01
,,,6.62E-04,2.54,,,,,6.62E-04,7.20E-01
,,,6.62E-04,2.54,,,,,6.62E-04,8.00E-01
,,,6.63E-04,2.54,,,,,6.63E-04,7.20E-01
,,,6.63E-04,2.54,,,,,6.63E-04,8.00E-01
,,,6.64E-04,2.54,,,,,6.64E-04,7.20E-01
,,,6.64E-04,2.54,,,,,6.64E-04,8.00E-01
,,,6.64E-04,2.54,,,,,6.64E-04,7.20E-01
,,,6.65E-04,2.54,,,,,6.65E-04,7.20E-01
